24454	hinata
24455	hindo
24456	hineru
24461	hiniku
24462	hinin
24463	hinkon
24464	hinmei
24465	hinode
24466	hinome
24511	hinpan
24512	hinpu
24513	hinsei
24514	hinshi
24515	hinshu
24516	hirabi
24521	hiraki
24522	hiraku
24523	hirei
24524	hiroba
24525	hiroi
24526	hirosa
24531	hirou
24532	hiru
24533	hiruge
24534	hiruko
24535	hiruma
24536	hirune
24541	hiryou
24542	hisai
24543	hisan
24544	hisha
24545	hisho
24546	hisoka
24551	hisomu
24552	hisou
24553	hissha
24554	hisshi
24555	hissu
24556	hitai
24561	hitaru
24562	hitasu
24563	hitei
24564	hito
24565	hitode
24566	hitoe
24611	hitohi
24612	hitome
24613	hitomi
24614	hitori
24615	hitoya
24616	hitoyo
24621	hitsuu
24622	hittou
24623	hiwa
24624	hiyake
24625	hiyaku
24626	hiyasu
24631	hiyoko
24632	hiyori
24633	hiyou
24634	hiyu
24635	hiza
24636	hizumu
24641	hj
24642	hk
24643	hl
24644	hm
24645	hn
24646	ho
24651	hoan
24652	hobo
24653	hobune
24654	hochou
24655	hodo
24656	hodoku
24661	hodou
24662	hoeru
24663	hogei
24664	hogo
24665	hohei
24666	hoho
25111	hoiku
25112	hoji
25113	hojo
25114	hojuu
25115	hoka
25116	hokaku
25121	hokan
25122	hokani
25123	hoken
25124	hokkai
25125	hokori
25126	hokoru
25131	hokou
25132	hokubu
25133	hokui
25134	hokuou
25135	hokuro
25136	hokyou
25141	hokyuu
25142	homeru
25143	homura
25144	hon
25145	honba
25146	honban
25151	honbu
25152	honbun
25153	hondo
25154	hondou
25155	hone
25156	hongan
25161	honja
25162	honkan
25163	honke
25164	honken
25165	honki
25166	honkon
25211	honkyo
25212	honmei
25213	honmon
25214	honne
25215	honnen
25216	honnin
25221	honno
25222	honnou
25223	honoka
25224	honoo
25225	honpou
25226	honrai
25231	honran
25232	honrui
25233	honsen
25234	honsha
25235	honshi
25236	honsho
25241	honsuu
25242	hontai
25243	honten
25244	honto
25245	hontou
25246	honya
25251	honzan
25252	hoo
25253	hoon
25254	hoppou
25255	hora
25256	horeru
25261	hori
25262	horie
25263	horu
25264	horyo
25265	horyuu
25266	hosa
25311	hosei
25312	hoshi
25313	hoshii
25314	hoshou
25315	hoshu
25316	hoshuu
25321	hosoi
25322	hosoku
25323	hosou
25324	hossa
25325	hosu
25326	hosuru
25331	hotaru
25332	hotoke
25333	hotori
25334	hottan
25335	hotto
25336	hou
25341	houan
25342	houbei
25343	houbi
25344	houbou
25345	houbun
25346	houchi
25351	houdai
25352	houdan
25353	houdou
25354	houei
25355	houfu
25356	houga
25361	hougai
25362	hougen
25363	houhou
25364	houi
25365	houjin
25366	houka
25411	houkai
25412	houki
25413	houko
25414	houkou
25415	houmen
25416	houmon
25421	houmu
25422	hounin
25423	houou
25424	hourei
25425	hourou
25426	houru
25431	housei
25432	housha
25433	houshi
25434	housou
25435	housui
25436	houtai
25441	houtei
25442	houwa
25443	houyou
25444	hoyou
25445	hoyuu
25446	hozen
25451	hozo
25452	hozon
25453	hp
25454	hq
25455	hr
25456	hs
25461	ht
25462	hu
25463	hv
25464	hw
25465	hx
25466	hy
25511	hyaku
25512	hyou
25513	hyouga
25514	hyougi
25515	hyougo
25516	hyouji
25521	hyouka
25522	hyouki
25523	hyouri
25524	hz
25525	i
25526	ian
25531	ib
25532	ibaru
25533	ibasho
25534	ibiki
25535	ibuki
25536	ibun
25541	ibutsu
25542	ic
25543	icchi
25544	icchou
25545	ichi
25546	ichiba
25551	ichibu
25552	ichida
25553	ichido
25554	ichien
25555	ichigi
25556	ichigo
25561	ichii
25562	ichiin
25563	ichiji
25564	ichijo
25565	ichini
25566	ichiou
25611	ichiya
25612	ichiza
25613	ichizu
25614	ichou
25615	id
25616	idai
25621	idaku
25622	iden
25623	ido
25624	idoko
25625	idou
25626	ie
25631	iede
25632	iegara
25633	iei
25634	iemoto
25635	if
25636	ifuku
25641	ig
25642	igai
25643	igaku
25644	igamu
25645	ige
25646	igen
25651	igi
25652	igo
25653	igon
25654	igyou
25655	ih
25656	ihan
25661	ihen
25662	ihin
25663	ihou
25664	ihyou
25665	ii
25666	iibun
26111	iidasu
26112	iie
26113	iii
26114	iiii
26115	iikata
26116	iikiru
26121	iin
26122	iinari
26123	iinkai
26124	iiwake
26125	iiya
26126	ij
26131	iji
26132	ijime
26133	ijin
26134	ijiru
26135	ijk
26136	ijou
26141	ijuu
26142	ik
26143	ika
26144	ikaga
26145	ikaku
26146	ikan
26151	ikani
26152	ikari
26153	ikaru
26154	ikasu
26155	ike
26156	iken
26161	ikenai
26162	iki
26163	ikichi
26164	ikigai
26165	ikiiki
26166	ikiji
26211	ikiki
26212	ikinai
26213	ikioi
26214	ikiru
26215	ikiume
26216	ikka
26221	ikkai
26222	ikkaku
26223	ikkan
26224	ikke
26225	ikken
26226	ikki
26231	ikkini
26232	ikko
26233	ikkoku
26234	ikkou
26235	ikkyo
26236	ikkyuu
26241	ikoi
26242	ikoku
26243	ikotsu
26244	ikou
26245	iku
26246	ikubun
26251	ikudo
26252	ikuei
26253	ikuji
26254	ikura
26255	ikusa
26256	ikusei
26261	ikutsu
26262	ikyoku
26263	il
26264	im
26265	ima
26266	imada
26311	imani
26312	imaya
26313	imei
26314	imi
26315	imiai
26316	imin
26321	imo
26322	imouto
26323	imyou
26324	in
26325	ina
26326	inada
26331	inai
26332	inaka
26333	inbou
26334	inchou
26335	ine
26336	inga
26341	inin
26342	inkan
26343	inki
26344	innai
26345	innen
26346	inochi
26351	inori
26352	inoru
26353	inryou
26354	inseki
26355	inshi
26356	inshou
26361	inshu
26362	intai
26363	inu
26364	inyou
26365	inzuu
26366	io
26411	iori
26412	iou
26413	ip
26414	ippa
26415	ippai
26416	ippaku
26421	ippan
26422	ippen
26423	ippi
26424	ippin
26425	ippo
26426	ippon
26431	ippou
26432	ippuu
26433	ippyou
26434	iq
26435	ir
26436	irae
26441	irai
26442	iraira
26443	ireba
26444	irei
26445	irekae
26446	ireru
26451	iri
26452	iro
26453	iroai
26454	iroha
26455	iroiro
26456	iroke
26461	iron
26462	ironna
26463	iru
26464	irui
26465	iryoku
26466	iryou
26511	is
26512	isaku
26513	isan
26514	isaru
26515	isei
26516	iseki
26521	isetan
26522	isha
26523	ishi
26524	ishiki
26525	ishin
26526	isho
26531	ishoku
26532	ishou
26533	ishuku
26534	iso
26535	isogi
26536	isogu
26541	isoide
26542	isoiso
26543	ison
26544	isou
26545	issai
26546	isse
26551	issei
26552	isseki
26553	issen
26554	isshin
26555	issho
26556	isshou
26561	isshu
26562	isshun
26563	isshuu
26564	isso
26565	issoku
26566	issou
26611	isu
26612	it
26613	ita
26614	itade
26615	itai
26616	itaku
26621	itami
26622	itamu
26623	itan
26624	itaru
26625	itasu
26626	itatte
26631	iten
26632	ito
26633	itoko
26634	itoma
26635	itsu
26636	itsuka
26641	itsumo
26642	ittai
26643	ittan
26644	itte
26645	ittei
26646	itten
26651	ittoki
26652	ittou
26653	ittsuu
26654	iu
26655	iv
26656	iw
26661	iwa
26662	iwaba
26663	iwai
26664	iwakan
26665	iwama
26666	iwao
31111	iwashi
31112	iwau
31113	ix
31114	iy
31115	iya
31116	iyada
31121	iyaiya
31122	iyake
31123	iyaki
31124	iyaku
31125	iyaoi
31126	iyoiyo
31131	iyoku
31132	iyou
31133	iz
31134	izanai
31135	izanau
31136	izen
31141	izoku
31142	izon
31143	izuchi
31144	izuko
31145	izuku
31146	izumi
31151	izure
31152	izushi
31153	j
31154	jaa
31155	jakkan
31156	jaku
31161	jama
31162	janome
31163	jareru
31164	jari
31165	jb
31166	jc
31211	jd
31212	je
31213	jf
31214	jg
31215	jh
31216	ji
31221	jiai
31222	jiba
31223	jiban
31224	jibika
31225	jibiki
31226	jibun
31231	jibyou
31232	jicchi
31233	jichi
31234	jichou
31235	jidai
31236	jidan
31241	jiden
31242	jidou
31243	jidume
31244	jiei
31245	jifu
31246	jiga
31251	jigen
31252	jigo
31253	jigoku
31254	jigyou
31255	jihaku
31256	jihan
31261	jihen
31262	jihi
31263	jihou
31264	jihyou
31265	jii
31266	jiin
31311	jiisan
31312	jiji
31313	jijo
31314	jijou
31315	jijuu
31316	jika
31321	jikai
31322	jikaku
31323	jikan
31324	jikani
31325	jikata
31326	jikei
31331	jiken
31332	jiki
31333	jikini
31334	jikka
31335	jikkan
31336	jikkei
31341	jikken
31342	jikkou
31343	jiko
31344	jikoku
31345	jikou
31346	jiku
31351	jikyuu
31352	jimae
31353	jimaku
31354	jiman
31355	jimei
31356	jimen
31361	jimi
31362	jimin
31363	jimon
31364	jimoto
31365	jimu
31366	jimuin
31411	jin
31412	jinan
31413	jinbun
31414	jinchi
31415	jindou
31416	jinguu
31421	jinin
31422	jinja
31423	jinji
31424	jinken
31425	jinkou
31426	jinmei
31431	jinmin
31432	jinmon
31433	jinrui
31434	jinsai
31435	jinsei
31436	jinsen
31441	jinshu
31442	jintai
31443	jintou
31444	jinyou
31445	jinzai
31446	jinzou
31451	jippi
31452	jirai
31453	jirei
31454	jiriki
31455	jiron
31456	jiryuu
31461	jisa
31462	jisaku
31463	jisan
31464	jisei
31465	jiseki
31466	jisha
31511	jishin
31512	jisho
31513	jishou
31514	jishu
31515	jishuu
31516	jisoku
31521	jissai
31522	jissei
31523	jissen
31524	jisshi
31525	jissou
31526	jissuu
31531	jisu
31532	jisui
31533	jisuu
31534	jita
31535	jitai
31536	jitaku
31541	jiten
31542	jitsu
31543	jittai
31544	jittei
31545	jitto
31546	jiyuu
31551	jizai
31552	jizen
31553	jizoku
31554	jizou
31555	jj
31556	jjj
31561	jjjj
31562	jk
31563	jkl
31564	jl
31565	jm
31566	jn
31611	jo
31612	joban
31613	joen
31614	jogai
31615	jogen
31616	jogon
31621	joji
31622	jojo
31623	jojou
31624	jokin
31625	jokou
31626	jokun
31631	jokyo
31632	jomei
31633	joou
31634	joryuu
31635	josei
31636	joshi
31641	joshin
31642	joshu
31643	josou
31644	jou
31645	jouba
31646	joubu
31651	joubun
31652	joucho
31653	joudan
31654	jouden
31655	joudo
31656	jouei
31661	jouen
31662	jougai
31663	jouge
31664	jougen
31665	jougi
31666	jouhin
32111	jouho
32112	jouhou
32113	joui
32114	jouin
32115	jouji
32116	joujou
32121	joujun
32122	jouka
32123	joukan
32124	joukei
32125	jouken
32126	jouki
32131	joukin
32132	joukou
32133	joukuu
32134	joumon
32135	joumu
32136	jounai
32141	jounin
32142	jourei
32143	jouren
32144	jousei
32145	jousha
32146	joushi
32151	jousho
32152	joushu
32153	jousou
32154	jousui
32155	joutai
32156	joute
32161	jouto
32162	joutou
32163	jouyou
32164	jouzou
32165	jouzu
32166	joyaku
32211	joyuu
32212	jp
32213	jq
32214	jr
32215	js
32216	jt
32221	ju
32222	juchuu
32223	judaku
32224	jueki
32225	jugyou
32226	juju
32231	jukei
32232	juken
32233	jukou
32234	juku
32235	jukugo
32236	jukyou
32241	jukyuu
32242	jumoku
32243	jumyou
32244	jun
32245	junan
32246	junban
32251	junbi
32252	jundo
32253	junji
32254	junjo
32255	junjou
32256	junkai
32261	junkan
32262	junkin
32263	junkou
32264	junnen
32265	junni
32266	junrei
32311	junro
32312	junsa
32313	junshi
32314	junshu
32315	junsui
32316	juntou
32321	juraku
32322	jurei
32323	juri
32324	juryou
32325	jusei
32326	jushi
32331	jushin
32332	jushou
32333	jutaku
32334	jutsu
32335	juu
32336	juubun
32341	juudai
32342	juudan
32343	juuden
32344	juudo
32345	juudou
32346	juugo
32351	juugun
32352	juuhou
32353	juui
32354	juuji
32355	juuka
32356	juuki
32361	juukou
32362	juukyo
32363	juuman
32364	juumen
32365	juumin
32366	juunan
32411	juuni
32412	juunin
32413	juuoku
32414	juuou
32415	juurai
32416	juusan
32421	juusei
32422	juusen
32423	juushi
32424	juusho
32425	juusou
32426	juutai
32431	juutan
32432	juuten
32433	juutou
32434	juuyon
32435	juuyou
32436	juuyu
32441	juwaki
32442	juyo
32443	juyou
32444	juzou
32445	jv
32446	jw
32451	jx
32452	jy
32453	jz
32454	k
32455	kaasan
32456	kaatsu
32461	kaban
32462	kabau
32463	kabe
32464	kaben
32465	kabi
32466	kabin
32511	kabu
32512	kabuka
32513	kabuki
32514	kabure
32515	kaburi
32516	kaburu
32521	kabuto
32522	kachi
32523	kachin
32524	kachou
32525	kachuu
32526	kadai
32531	kadan
32532	kaden
32533	kado
32534	kadou
32535	kae
32536	kaen
32541	kaeri
32542	kaeru
32543	kaesu
32544	kaette
32545	kafu
32546	kafun
32551	kagaku
32552	kagami
32553	kagan
32554	kage
32555	kageki
32556	kagen
32561	kageri
32562	kagi
32563	kagiri
32564	kagiru
32565	kago
32566	kagon
32611	kagou
32612	kagu
32613	kagura
32614	kagyou
32615	kahei
32616	kahi
32621	kahou
32622	kai
32623	kaiage
32624	kaibou
32625	kaidan
32626	kaidou
32631	kaien
32632	kaiga
32633	kaigai
32634	kaigan
32635	kaigi
32636	kaigo
32641	kaigou
32642	kaigun
32643	kaihei
32644	kaihen
32645	kaihi
32646	kaihin
32651	kaihou
32652	kaii
32653	kaiiki
32654	kaiin
32655	kaiire
32656	kaiji
32661	kaijo
32662	kaijou
32663	kaijuu
32664	kaika
32665	kaikai
32666	kaikan
33111	kaikei
33112	kaiken
33113	kaiki
33114	kaikin
33115	kaiko
33116	kaikou
33121	kaikyo
33122	kaimei
33123	kaimen
33124	kaimu
33125	kain
33126	kainan
33131	kainin
33132	kairo
33133	kairou
33134	kairu
33135	kaisai
33136	kaisan
33141	kaisei
33142	kaisen
33143	kaisha
33144	kaishi
33145	kaisho
33146	kaiso
33151	kaisou
33152	kaisui
33153	kaisuu
33154	kaitai
33155	kaite
33156	kaitei
33161	kaiten
33162	kaitou
33163	kaiun
33164	kaiwa
33165	kaiyou
33166	kaizai
33211	kaizan
33212	kaizen
33213	kaizou
33214	kaji
33215	kajin
33216	kajou
33221	kaju
33222	kajuu
33223	kakae
33224	kakaku
33225	kakan
33226	kakari
33231	kakaru
33232	kakasu
33233	kakato
33234	kake
33235	kakei
33236	kakera
33241	kakeru
33242	kaki
33243	kakiko
33244	kakine
33245	kakkai
33246	kakkan
33251	kakki
33252	kakko
33253	kakkou
33254	kako
33255	kakoi
33256	kakoku
33261	kakomi
33262	kakomu
33263	kakou
33264	kaku
33265	kakudo
33266	kakugi
33311	kakugo
33312	kakuho
33313	kakui
33314	kakuin
33315	kakuji
33316	kakuri
33321	kakusa
33322	kakusu
33323	kakuu
33324	kakyou
33325	kakyuu
33326	kama
33331	kamau
33332	kame
33333	kamei
33334	kamen
33335	kami
33336	kamiki
33341	kamo
33342	kamoku
33343	kamu
33344	kamuri
33345	kamuru
33346	kan
33351	kana
33352	kanaa
33353	kanagu
33354	kanai
33355	kaname
33356	kanari
33361	kanata
33362	kanau
33363	kanbai
33364	kanban
33365	kanbou
33366	kanbu
33411	kanbun
33412	kanchi
33413	kandai
33414	kando
33415	kandou
33416	kane
33421	kaneai
33422	kaneru
33423	kanete
33424	kangae
33425	kangai
33426	kangei
33431	kangen
33432	kango
33433	kani
33434	kanja
33435	kanji
33436	kanjin
33441	kanjou
33442	kanka
33443	kankai
33444	kankei
33445	kanki
33446	kankin
33451	kankou
33452	kanku
33453	kanmei
33454	kanmi
33455	kanmin
33456	kanmon
33461	kannai
33462	kannen
33463	kannon
33464	kannou
33465	kano
33466	kanojo
33511	kanou
33512	kanpa
33513	kanpai
33514	kanpan
33515	kanpou
33516	kanpu
33521	kanpuu
33522	kanrei
33523	kanren
33524	kanri
33525	kansa
33526	kansai
33531	kansan
33532	kansei
33533	kansen
33534	kansha
33535	kanshi
33536	kanso
33541	kansou
33542	kantai
33543	kantan
33544	kantei
33545	kanten
33546	kanton
33551	kantou
33552	kanwa
33553	kanyo
33554	kanyou
33555	kanyuu
33556	kanzai
33561	kanzan
33562	kanzei
33563	kanzen
33564	kanzou
33565	kao
33566	kaoiro
33611	kaoku
33612	kaori
33613	kaoru
33614	kaou
33615	kara
33616	karada
33621	karai
33622	karami
33623	karamu
33624	karasu
33625	karate
33626	kare
33631	kareha
33632	karei
33633	kareki
33634	karera
33635	kareru
33636	kari
33641	kariie
33642	karina
33643	karini
33644	kariru
33645	kariya
33646	karoi
33651	karou
33652	karu
33653	karui
33654	karyuu
33655	kasa
33656	kasai
33661	kasaku
33662	kasan
33663	kasegi
33664	kasegu
33665	kasei
33666	kaseki
34111	kasen
34112	kasha
34113	kashi
34114	kashin
34115	kasho
34116	kashou
34121	kashu
34122	kashuu
34123	kaso
34124	kasoku
34125	kasou
34126	kassei
34131	kassen
34132	kasshi
34133	kassou
34134	kassui
34135	kasu
34136	kasuka
34141	kasumi
34142	kasumu
34143	kasuru
34144	kata
34145	katagi
34146	katai
34151	kataku
34152	katame
34153	katami
34154	katan
34155	katana
34156	katari
34161	kataru
34162	katasa
34163	katate
34164	katei
34165	katen
34166	kato
34211	katoki
34212	katou
34213	katsu
34214	katte
34215	katto
34216	kattou
34221	kau
34222	kawa
34223	kawaii
34224	kawaki
34225	kawaku
34226	kawara
34231	kawari
34232	kawaru
34233	kawase
34234	kawasu
34235	kawazu
34236	kaya
34241	kayaku
34242	kayoi
34243	kayou
34244	kayu
34245	kayui
34246	kazai
34251	kazan
34252	kazari
34253	kazaru
34254	kaze
34255	kazei
34256	kazoku
34261	kazu
34262	kazura
34263	kb
34264	kc
34265	kd
34266	ke
34311	kebu
34312	keburi
34313	keburu
34314	kedo
34315	kedomo
34316	kega
34321	kegasu
34322	kegawa
34323	kehai
34324	kei
34325	keiba
34326	keibai
34331	keibi
34332	keibu
34333	keidai
34334	keido
34335	keiei
34336	keien
34341	keifu
34342	keigen
34343	keigo
34344	keigu
34345	keihan
34346	keihi
34351	keihin
34352	keihou
34353	keii
34354	keiji
34355	keijou
34356	keika
34361	keikai
34362	keikan
34363	keiken
34364	keiki
34365	keiko
34366	keikou
34411	keimou
34412	keiri
34413	keirin
34414	keiro
34415	keirou
34416	keisai
34421	keisan
34422	keisei
34423	keisha
34424	keishi
34425	keisou
34426	keitai
34431	keitei
34432	keito
34433	keitou
34434	keiyou
34435	keiyu
34436	keizai
34441	kejime
34442	kekka
34443	kekkan
34444	kekki
34445	kekkon
34446	kekkou
34451	kemono
34452	kemu
34453	kemui
34454	kemuri
34455	kemuru
34456	kemyou
34461	ken
34462	kenage
34463	kenasu
34464	kenbun
34465	kenchi
34466	kencho
34511	kendou
34512	kenen
34513	kengai
34514	kengen
34515	kengi
34516	kenji
34521	kenjin
34522	kenjou
34523	kenka
34524	kenkai
34525	kenkei
34526	kenki
34531	kenkin
34532	kenkou
34533	kenkyo
34534	kenmei
34535	kenmin
34536	kenmon
34541	kenmu
34542	kennai
34543	kennin
34544	kenpo
34545	kenpou
34546	kenri
34551	kensa
34552	kensei
34553	kenshi
34554	kenson
34555	kensuu
34556	kentei
34561	kentou
34562	kenzai
34563	kenzen
34564	kenzou
34565	keraku
34566	keredo
34611	keru
34612	kesa
34613	keshou
34614	kesou
34615	kessai
34616	kessan
34621	kessei
34622	kessen
34623	kessha
34624	kesson
34625	kesu
34626	keta
34631	ketoba
34632	ketsu
34633	ketsui
34634	kettei
34635	ketten
34636	kettou
34641	kewai
34642	kezuru
34643	kf
34644	kg
34645	kh
34646	ki
34651	kiai
34652	kiatsu
34653	kiba
34654	kibaku
34655	kiban
34656	kibin
34661	kibisu
34662	kibo
34663	kibou
34664	kibun
34665	kichi
34666	kichou
35111	kido
35112	kidoru
35113	kidou
35114	kiduku
35115	kiduna
35116	kiei
35121	kieru
35122	kifu
35123	kifuku
35124	kiga
35125	kigae
35126	kigai
35131	kigan
35132	kigane
35133	kigaru
35134	kigeki
35135	kigen
35136	kigi
35141	kigo
35142	kigou
35143	kigu
35144	kigyou
35145	kihai
35146	kihaku
35151	kihan
35152	kihon
35153	kii
35154	kiin
35155	kiiro
35156	kiiroi
35161	kiji
35162	kijiku
35163	kijin
35164	kijou
35165	kijun
35166	kika
35211	kikai
35212	kikaku
35213	kikan
35214	kikasu
35215	kiken
35216	kiki
35221	kikime
35222	kikin
35223	kikite
35224	kikoku
35225	kikon
35226	kikou
35231	kiku
35232	kikyou
35233	kikyuu
35234	kimae
35235	kimama
35236	kimari
35241	kimaru
35242	kime
35243	kimeru
35244	kimete
35245	kimi
35246	kimo
35251	kimono
35252	kimyou
35253	kin
35254	kinben
35255	kincho
35256	kindai
35261	kinen
35262	kingan
35263	kingyo
35264	kinjo
35265	kinka
35266	kinkai
35311	kinken
35312	kinki
35313	kinkin
35314	kinko
35315	kinkou
35316	kinku
35321	kinmu
35322	kinnen
35323	kinoha
35324	kinoko
35325	kinomi
35326	kinou
35331	kinpen
35332	kinpin
35333	kinri
35334	kinrin
35335	kinrou
35336	kinsei
35341	kinsen
35342	kinshi
35343	kinshu
35344	kinsu
35345	kintou
35346	kinu
35351	kinyou
35352	kinyu
35353	kinyuu
35354	kioi
35355	kioku
35356	kion
35361	kippu
35362	kirai
35363	kiraku
35364	kirasu
35365	kirau
35366	kire
35411	kirei
35412	kireji
35413	kireme
35414	kireru
35415	kiri
35416	kirin
35421	kiro
35422	kiroku
35423	kiru
35424	kisai
35425	kisei
35426	kiseki
35431	kisen
35432	kiseru
35433	kisha
35434	kishi
35435	kishin
35436	kishou
35441	kishu
35442	kishuu
35443	kiso
35444	kisoku
35445	kison
35446	kisou
35451	kissa
35452	kisu
35453	kisuu
35454	kita
35455	kitai
35456	kitaku
35461	kitaru
35462	kitei
35463	kiteki
35464	kiten
35465	kito
35466	kitoku
35511	kitou
35512	kitsu
35513	kitsui
35514	kitte
35515	kitto
35516	kiun
35521	kiwata
35522	kiyaku
35523	kiyo
35524	kiyoi
35525	kiyou
35526	kiza
35531	kizai
35532	kizami
35533	kizamu
35534	kizoku
35535	kizou
35536	kizu
35541	kizuku
35542	kizuna
35543	kj
35544	kk
35545	kkk
35546	kkkk
35551	kl
35552	klm
35553	km
35554	kn
35555	ko
35556	koame
35561	kobamu
35562	kobito
35563	kobosu
35564	kobu
35565	kocchi
35566	kochi
35611	kochou
35612	kodai
35613	kodoku
35614	kodomo
35615	koduka
35616	koe
35621	koeru
35622	kofun
35623	kogai
35624	kogane
35625	kogata
35626	kogeru
35631	kogoe
35632	kogu
35633	kohaba
35634	kohan
35635	kohon
35636	koi
35641	koitsu
35642	koji
35643	kojiin
35644	kojiki
35645	kojima
35646	kojin
35651	kokaku
35652	kokei
35653	kokka
35654	kokkai
35655	kokkei
35656	kokken
35661	kokki
35662	kokko
35663	kokkou
35664	koko
35665	kokoku
35666	kokon
36111	kokono
36112	kokoro
36113	koku
36114	kokudo
36115	kokue
36116	kokuei
36121	kokuen
36122	kokugi
36123	kokugo
36124	kokuhi
36125	kokui
36126	kokuji
36131	kokumu
36132	kokuou
36133	kokuso
36134	kokuze
36135	kokyou
36136	kokyuu
36141	koma
36142	komaka
36143	komaru
36144	kome
36145	komeru
36146	komoji
36151	komon
36152	komono
36153	komoru
36154	komu
36155	komugi
36156	kon
36161	kona
36162	konasu
36163	konban
36164	konbu
36165	kondan
36166	kondo
36211	kondou
36212	kongen
36213	kongo
36214	kongou
36215	konjou
36216	konka
36221	konkai
36222	konkan
36223	konki
36224	konkyo
36225	konmei
36226	konna
36231	konnan
36232	konnen
36233	kono
36234	konoe
36235	konoha
36236	konomi
36241	konomu
36242	konpon
36243	konran
36244	konro
36245	konsei
36246	konsen
36251	kontei
36252	konwa
36253	konya
36254	koori
36255	kooru
36256	koou
36261	korai
36262	kore
36263	korede
36264	korera
36265	koriru
36266	koro
36311	korobu
36312	koromo
36313	korosu
36314	koru
36315	kosaji
36316	kosame
36321	kosan
36322	kosei
36323	koseki
36324	koshi
36325	kosho
36326	koshou
36331	koshu
36332	koshuu
36333	koso
36334	kosshi
36335	kosu
36336	kosui
36341	kosuru
36342	kosuu
36343	kotae
36344	kotai
36345	kotei
36346	koten
36351	koto
36352	kotoba
36353	kotoni
36354	kotori
36355	kotta
36356	kou
36361	kouan
36362	kouba
36363	koubai
36364	kouban
36365	koube
36366	koubo
36411	koubou
36412	koubu
36413	koubun
36414	koucha
36415	kouchi
36416	koudai
36421	koudan
36422	koudo
36423	koudou
36424	kouei
36425	koueki
36426	kouen
36431	koufu
36432	koufun
36433	kougai
36434	kougei
36435	kougen
36436	kougi
36441	kougo
36442	kougou
36443	kouha
36444	kouhai
36445	kouhan
36446	kouhei
36451	kouhi
36452	kouho
36453	kouhou
36454	koui
36455	kouiki
36456	kouin
36461	kouiu
36462	kouji
36463	koujin
36464	koujo
36465	koujou
36466	kouka
36511	koukai
36512	koukan
36513	koukei
36514	kouken
36515	kouki
36516	koukin
36521	kouko
36522	koukon
36523	koukou
36524	kouku
36525	koukuu
36526	koukyo
36531	koumei
36532	koumin
36533	koumon
36534	koumu
36535	kounai
36536	kounin
36541	kounou
36542	kouon
36543	kourai
36544	kourei
36545	kouri
36546	kouro
36551	kouron
36552	kourou
36553	kouryo
36554	kousa
36555	kousai
36556	kousan
36561	kousei
36562	kousen
36563	kousha
36564	koushi
36565	kousho
36566	koushu
36611	kouso
36612	kousou
36613	kousui
36614	koutai
36615	koutei
36616	kouten
36621	koutou
36622	kouu
36623	kouun
36624	kouwa
36625	kouwan
36626	kouya
36631	kouyou
36632	kouyuu
36633	kouza
36634	kouzai
36635	kouzan
36636	kouzen
36641	kouzou
36642	kouzu
36643	kouzui
36644	kowai
36645	kowasu
36646	koya
36651	koyaku
36652	koyama
36653	koyomi
36654	koyou
36655	koyubi
36656	koyuu
36661	kozo
36662	kozou
36663	kp
36664	kq
36665	kr
36666	ks
41111	kt
41112	ku
41113	kubaru
41114	kubi
41115	kubisu
41116	kubomi
41121	kubun
41122	kuchi
41123	kuchou
41124	kuda
41125	kudaku
41126	kudari
41131	kudaru
41132	kudasu
41133	kudoi
41134	kudou
41135	kufu
41136	kufuu
41141	kugane
41142	kugen
41143	kugi
41144	kugiri
41145	kugiru
41146	kuguru
41151	kui
41152	kuiki
41153	kuji
41154	kujira
41155	kujo
41156	kujou
41161	kujuu
41162	kukaku
41163	kukan
41164	kuki
41165	kuku
41166	kukumu
41211	kukuru
41212	kukyou
41213	kuma
41214	kumi
41215	kumiai
41216	kumin
41221	kumo
41222	kumori
41223	kumoru
41224	kumu
41225	kun
41226	kunai
41231	kunan
41232	kuni
41233	kunji
41234	kunou
41235	kunren
41236	kunrin
41241	kunshi
41242	kunshu
41243	kura
41244	kurabe
41245	kurabu
41246	kurai
41251	kurasu
41252	kure
41253	kureru
41254	kuri
41255	kuro
41256	kurogo
41261	kuroi
41262	kuroji
41263	kuroki
41264	kuroko
41265	kurou
41266	kuru
41311	kuruma
41312	kurumu
41313	kuruu
41314	kuryo
41315	kusa
41316	kusai
41321	kusaki
41322	kusame
41323	kusari
41324	kusaru
41325	kuse
41326	kusen
41331	kuseni
41332	kushi
41333	kushin
41334	kushuu
41335	kusshi
41336	kusuri
41341	kutsu
41342	kutsuu
41343	kuu
41344	kuubo
41345	kuuchi
41346	kuudou
41351	kuugun
41352	kuuhou
41353	kuuiki
41354	kuukan
41355	kuuki
41356	kuukou
41361	kuukyo
41362	kuuro
41363	kuusha
41364	kuusou
41365	kuuten
41366	kuuyu
41411	kuuzen
41412	kuwa
41413	kuyou
41414	kuzu
41415	kuzure
41416	kuzusu
41421	kv
41422	kw
41423	kx
41424	ky
41425	kyaku
41426	kyatsu
41431	kyodai
41432	kyogi
41433	kyohi
41434	kyojin
41435	kyojuu
41436	kyoka
41441	kyokou
41442	kyoku
41443	kyokuu
41444	kyomu
41445	kyonen
41446	kyori
41451	kyotai
41452	kyoten
41453	kyotou
41454	kyou
41455	kyoubu
41456	kyouda
41461	kyoudo
41462	kyouei
41463	kyouen
